Data;Abertura;Max;Min;Fechamento;Fechamento_Ajustado;Volume
Feb 22, 2016;130.81;132.51;130.81;131.86;97.82;2,640,290
Feb 19, 2016;131.27;131.35;130.33;130.81;97.05;2,537,075
Feb 18, 2016;130.73;131.25;130.41;131.09;97.25;2,404,199
Feb 17, 2016;130.43;131.38;130.10;130.95;97.15;2,578,696
Feb 16, 2016;129.60;130.35;128.98;130.04;96.47;2,560,158
Feb 12, 2016;125.98;128.82;125.98;128.73;95.50;2,741,471
Feb 11, 2016;125.34;127.09;124.58;125.98;93.46;3,805,911
Feb 10, 2016;129.12;130.01;127.19;127.47;94.56;3,482,632
Feb 9, 2016;127.88;130.23;127.47;129.38;95.30;3,550,206
Feb 8, 2016;126.78;129.12;126.26;128.68;94.78;2,996,458
Feb 5, 2016;128.09;128.66;126.94;128.32;94.51;4,028,726
Feb 4, 2016;127.44;129.08;126.91;128.29;94.50;4,136,246
Feb 3, 2016;124.88;127.80;124.55;127.53;93.93;6,897,093
Feb 2, 2016;123.40;123.98;122.12;123.64;91.07;4,283,833
Feb 1, 2016;124.86;125.24;123.83;124.36;91.59;3,230,994
Jan 29, 2016;123.95;126.25;123.75;126.25;92.99;4,775,867
Jan 28, 2016;122.21;123.61;121.42;123.18;90.73;3,668,610
Jan 27, 2016;121.20;123.72;120.44;121.70;89.64;4,301,294
Jan 26, 2016;118.55;121.25;117.33;121.05;89.16;6,134,404
Jan 25, 2016;116.19;116.53;114.99;115.03;84.72;3,355,378
Jan 22, 2016;117.17;117.42;115.45;116.66;85.92;3,563,004
Jan 21, 2016;114.52;115.94;113.84;115.18;84.84;4,012,819
Jan 20, 2016;114.51;115.18;112.58;114.52;84.35;4,947,015
Jan 19, 2016;117.14;117.73;114.89;115.71;85.23;4,066,161
Jan 15, 2016;115.64;117.14;114.72;115.96;85.41;5,601,466
Jan 14, 2016;116.84;119.10;116.10;118.04;86.95;4,449,598
Jan 13, 2016;117.80;118.89;115.84;115.99;85.43;3,107,567
Jan 12, 2016;118.19;118.85;116.33;117.78;86.75;2,826,746
Jan 11, 2016;117.87;118.25;116.56;117.44;86.50;3,319,498
Jan 8, 2016;118.19;119.15;117.24;117.47;86.52;3,186,144
Jan 7, 2016;119.16;119.67;117.58;117.87;86.82;4,249,986
Jan 6, 2016;121.73;121.87;119.92;120.81;88.98;3,584,532
Jan 5, 2016;122.76;123.33;121.75;123.29;90.81;3,214,968
Jan 4, 2016;123.79;124.01;121.57;122.76;90.42;3,919,531
Dec 31, 2015;126.86;127.19;125.94;125.95;92.77;1,922,092
Dec 30, 2015;127.75;128.51;126.86;127.02;93.55;1,857,508
Dec 29, 2015;127.26;128.14;127.09;127.83;94.16;2,182,341
Dec 28, 2015;126.36;126.90;125.64;126.44;93.13;1,525,139
Dec 24, 2015;126.10;126.92;125.90;126.41;93.11;1,014,686
Dec 23, 2015;125.16;126.74;125.02;126.39;93.09;2,649,499
Dec 22, 2015;123.85;124.99;123.14;124.56;91.74;3,024,325
Dec 21, 2015;123.39;124.02;122.65;123.31;90.83;2,732,142
Dec 18, 2015;123.92;124.25;122.71;122.84;90.48;6,860,734
Dec 17, 2015;125.54;126.14;124.44;124.46;91.67;3,652,464
Dec 16, 2015;123.87;125.87;123.53;125.38;92.35;5,709,824
Dec 15, 2015;127.08;127.94;122.98;123.85;91.23;10,340,496
Dec 14, 2015;129.84;131.91;129.05;131.80;97.08;4,140,791
Dec 11, 2015;130.06;130.77;129.11;129.46;95.35;3,017,747
Dec 10, 2015;130.21;132.68;130.09;131.71;97.01;3,051,235
Dec 9, 2015;130.58;132.31;129.55;130.48;96.10;3,182,317
Dec 8, 2015;130.80;131.99;130.17;131.10;96.56;2,811,078
Dec 7, 2015;131.71;132.11;131.11;131.90;97.15;2,562,789
Dec 4, 2015;129.42;132.43;129.24;132.29;97.44;2,602,257
Dec 3, 2015;130.90;131.19;128.52;129.08;95.07;3,120,962
Dec 2, 2015;131.17;131.48;130.03;130.18;95.89;2,433,501
Dec 1, 2015;130.78;131.83;130.58;131.19;96.63;2,701,764
Nov 30, 2015;132.19;132.50;130.91;130.92;96.43;3,509,303
Nov 27, 2015;131.70;132.52;131.22;132.10;97.30;1,047,816
Nov 25, 2015;132.16;132.50;131.80;131.80;97.08;1,416,184
Nov 24, 2015;131.58;132.39;131.18;131.90;97.15;2,512,318
Nov 23, 2015;132.86;133.59;132.24;132.65;97.70;1,710,758
Nov 20, 2015;132.68;133.65;132.39;132.90;97.89;2,261,756
Nov 19, 2015;131.80;132.53;131.03;132.42;97.54;1,815,767
Nov 18, 2015;130.59;131.69;130.50;131.60;96.93;2,663,372
Nov 17, 2015;132.41;132.55;130.87;131.30;96.08;2,862,028
Nov 16, 2015;130.11;132.32;130.11;132.28;96.80;2,864,420
Nov 13, 2015;130.43;131.20;130.10;130.14;95.23;2,911,662
Nov 12, 2015;131.92;132.35;130.57;130.69;95.63;2,757,498
Nov 11, 2015;131.99;133.35;131.72;132.98;97.31;3,012,604
Nov 10, 2015;131.46;131.81;130.79;131.76;96.42;2,347,628
Nov 9, 2015;132.67;132.67;131.06;131.66;96.34;2,895,516
Nov 6, 2015;132.12;133.16;131.88;133.16;97.44;2,224,560
Nov 5, 2015;133.26;133.43;132.33;132.93;97.27;2,420,584
Nov 4, 2015;132.94;133.34;132.62;132.87;97.23;2,695,784
Nov 3, 2015;133.34;133.61;132.67;132.73;97.13;3,555,469
Nov 2, 2015;131.70;133.85;131.56;133.71;97.84;3,231,353
Oct 30, 2015;131.94;132.68;131.45;131.45;96.19;3,195,832
Oct 29, 2015;131.90;132.03;131.17;131.78;96.43;1,775,582
Oct 28, 2015;130.84;132.38;130.60;132.17;96.72;3,258,741
Oct 27, 2015;130.43;131.27;129.67;131.05;95.89;2,356,240
Oct 26, 2015;130.48;131.07;130.13;130.89;95.78;2,554,776
Oct 23, 2015;130.89;131.43;129.18;130.26;95.32;3,584,890
Oct 22, 2015;126.54;131.30;125.96;130.43;95.44;6,113,832
Oct 21, 2015;125.00;126.58;124.50;125.27;91.66;3,599,840
Oct 20, 2015;123.29;125.14;123.02;124.67;91.23;2,881,523
Oct 19, 2015;123.72;124.10;123.10;123.75;90.55;2,397,023
Oct 16, 2015;125.23;125.23;123.31;124.33;90.98;2,978,399
Oct 15, 2015;125.12;125.32;123.76;124.74;91.28;3,095,846
Oct 14, 2015;124.58;125.13;123.90;124.01;90.75;2,703,319
Oct 13, 2015;124.51;125.42;124.36;124.67;91.23;2,425,010
Oct 12, 2015;125.64;125.89;125.03;125.47;91.81;1,709,443
Oct 9, 2015;125.05;125.96;124.83;125.33;91.71;2,743,624
Oct 8, 2015;122.62;125.05;122.57;124.98;91.46;2,402,525
Oct 7, 2015;122.69;124.20;122.18;123.36;90.27;2,336,984
Oct 6, 2015;122.07;122.61;121.57;121.90;89.20;2,699,133
Oct 5, 2015;120.65;122.58;120.09;122.34;89.52;3,572,691
Oct 2, 2015;116.29;119.82;115.86;119.73;87.61;3,665,022
Oct 1, 2015;118.90;119.15;116.71;117.73;86.15;2,973,615
Sep 30, 2015;119.16;119.76;117.47;118.54;86.74;4,328,683
Sep 29, 2015;115.90;118.86;115.74;118.35;86.60;5,915,416
Sep 28, 2015;115.64;116.81;115.64;115.70;84.66;4,148,804
Sep 25, 2015;116.74;117.16;115.86;116.69;85.39;4,505,571
Sep 24, 2015;114.24;115.41;113.20;115.03;84.18;3,217,599
Sep 23, 2015;115.83;116.14;114.43;115.10;84.22;3,210,662
Sep 22, 2015;115.61;115.81;114.76;115.40;84.44;3,319,259
Sep 21, 2015;117.47;117.96;116.51;117.09;85.68;2,981,150
Sep 18, 2015;118.04;118.14;116.40;116.74;85.42;7,805,096
Sep 17, 2015;120.24;121.70;119.16;119.52;87.46;3,414,700
Sep 16, 2015;119.99;120.79;119.74;120.57;88.23;2,464,119
Sep 15, 2015;118.36;120.27;117.93;120.07;87.86;3,218,197
Sep 14, 2015;118.33;118.38;117.08;117.73;86.15;2,723,531
Sep 11, 2015;117.57;118.17;116.86;118.11;86.43;2,996,219
Sep 10, 2015;117.89;118.65;117.18;117.71;86.13;2,429,315
Sep 9, 2015;121.12;121.53;117.53;117.78;86.18;3,160,789
Sep 8, 2015;118.77;120.03;118.33;119.92;87.75;2,909,748
Sep 4, 2015;117.01;117.62;116.35;116.92;85.56;3,822,177
Sep 3, 2015;118.68;119.48;118.15;118.51;86.72;3,117,015
Sep 2, 2015;117.51;118.09;116.42;118.09;86.41;3,961,989
Sep 1, 2015;116.62;117.47;115.33;115.80;84.74;4,390,994
Aug 31, 2015;119.57;120.26;118.75;118.85;86.97;3,007,820
Aug 28, 2015;119.58;120.67;119.40;120.58;88.23;3,186,264
Aug 27, 2015;120.19;121.20;118.17;120.32;88.04;4,909,102
Aug 26, 2015;117.06;119.39;115.83;119.33;87.32;5,456,391
Aug 25, 2015;118.61;118.78;114.87;115.08;84.21;6,501,336
Aug 24, 2015;114.65;118.80;112.04;115.87;84.79;8,801,962
Aug 21, 2015;120.00;121.51;118.66;118.80;86.93;6,508,632
Aug 20, 2015;120.83;121.13;119.85;119.86;87.71;3,924,913
Aug 19, 2015;122.24;123.37;121.47;121.96;89.25;3,020,737
Aug 18, 2015;124.27;124.52;123.65;124.01;90.11;2,039,778
Aug 17, 2015;123.27;124.84;122.37;124.78;90.68;1,972,084
Aug 14, 2015;123.46;124.17;123.18;123.98;90.09;1,676,672
Aug 13, 2015;123.75;124.21;122.98;123.24;89.56;2,144,548
Aug 12, 2015;123.11;124.34;122.13;124.18;90.24;2,435,893
Aug 11, 2015;125.42;125.42;123.96;124.15;90.22;2,165,717
Aug 10, 2015;125.42;126.59;125.33;126.45;91.89;1,879,873
Aug 7, 2015;124.15;125.42;123.88;124.49;90.47;1,995,765
Aug 6, 2015;126.16;126.44;124.50;124.80;90.69;2,110,701
Aug 5, 2015;126.96;128.13;126.19;126.26;91.75;2,111,658
Aug 4, 2015;126.20;126.71;125.51;125.75;91.38;2,167,032
Aug 3, 2015;126.08;126.91;124.53;125.52;91.21;2,816,700
Jul 31, 2015;127.53;127.77;126.28;126.54;91.95;1,937,042
Jul 30, 2015;126.25;126.86;125.69;126.73;92.09;2,534,444
Jul 29, 2015;126.62;126.83;126.01;126.63;92.02;2,603,572
Jul 28, 2015;124.46;126.86;124.01;126.35;91.81;3,920,129
Jul 27, 2015;124.28;124.58;123.49;124.34;90.36;3,728,650
Jul 24, 2015;124.46;126.09;124.33;124.86;90.73;4,106,586
Jul 23, 2015;127.02;128.50;124.60;125.00;90.84;6,190,974
Jul 22, 2015;130.09;130.69;129.13;129.94;94.43;3,668,969
Jul 21, 2015;131.06;131.42;129.88;130.23;94.64;3,281,704
Jul 20, 2015;131.08;131.81;130.66;131.37;95.47;2,809,404
Jul 17, 2015;130.85;131.58;130.79;131.01;95.20;2,905,084
Jul 16, 2015;131.76;132.06;131.01;131.41;95.50;2,420,584
Jul 15, 2015;130.91;131.27;130.35;130.43;94.79;2,136,176
Jul 14, 2015;130.84;131.34;130.67;131.09;95.26;2,166,434
Jul 13, 2015;130.79;131.08;130.14;130.83;95.07;2,520,211
Jul 10, 2015;129.38;130.32;129.18;129.56;94.15;2,465,315
Jul 9, 2015;129.26;130.02;128.55;128.55;93.42;2,474,763
Jul 8, 2015;128.83;129.18;127.68;127.68;92.79;3,125,507
Jul 7, 2015;129.72;130.13;128.06;129.96;94.44;3,426,899
Jul 6, 2015;128.67;130.08;128.62;129.67;94.23;2,597,951
Jul 2, 2015;130.50;130.50;129.52;129.92;94.41;2,418,790
Jul 1, 2015;130.54;130.79;129.31;130.14;94.57;2,065,253
Jun 30, 2015;129.60;129.85;128.82;129.01;93.75;3,062,956
Jun 29, 2015;130.37;130.80;128.70;128.72;93.54;2,960,100
Jun 26, 2015;130.57;132.10;130.38;131.35;95.45;3,140,098
Jun 25, 2015;131.98;132.37;130.37;130.37;94.74;3,066,544
Jun 24, 2015;133.51;133.75;131.72;131.72;95.72;3,424,028
Jun 23, 2015;134.12;134.51;133.37;133.65;97.12;2,734,534
Jun 22, 2015;133.65;134.36;133.32;133.51;97.02;1,731,090
Jun 19, 2015;133.24;133.68;132.89;132.90;96.58;3,931,491
Jun 18, 2015;131.76;133.98;131.60;133.46;96.98;3,024,564
Jun 17, 2015;130.94;131.76;130.23;131.23;95.36;2,199,922
Jun 16, 2015;130.01;131.30;129.91;130.84;95.08;2,068,243
Jun 15, 2015;131.34;131.54;129.92;130.33;94.71;2,814,308
Jun 12, 2015;133.65;133.77;132.01;132.14;96.02;2,284,958
Jun 11, 2015;133.04;134.08;132.94;133.66;97.13;2,217,623
Jun 10, 2015;131.23;133.42;131.23;132.98;96.63;2,103,644
Jun 9, 2015;131.15;132.32;130.94;131.25;95.38;2,165,717
Jun 8, 2015;130.85;131.61;130.69;130.93;95.14;1,923,886
Jun 5, 2015;131.69;132.08;131.25;131.34;95.44;2,768,501
Jun 4, 2015;133.37;134.10;132.18;132.40;96.21;2,676,170
Jun 3, 2015;133.45;134.20;132.93;133.91;97.31;2,481,102
Jun 2, 2015;132.34;133.68;132.07;133.01;96.66;2,967,396
Jun 1, 2015;133.03;133.58;132.58;132.93;96.60;2,279,696
May 29, 2015;134.15;134.44;132.73;133.01;96.66;3,445,078
May 28, 2015;134.07;134.52;133.45;134.51;97.74;1,887,408
May 27, 2015;133.63;134.87;133.39;134.63;97.84;3,140,576
May 26, 2015;134.60;134.88;132.98;133.44;96.97;2,955,436
May 22, 2015;135.44;135.73;134.33;134.60;97.81;2,179,949
May 21, 2015;135.37;135.74;135.28;135.50;98.47;2,871,357
May 20, 2015;135.80;136.35;135.32;135.37;98.37;2,365,808
May 19, 2015;136.35;136.78;135.91;136.39;98.49;2,481,820
May 18, 2015;136.29;136.78;135.71;136.18;98.34;2,090,369
May 15, 2015;136.41;136.93;135.99;136.54;98.60;2,300,865
May 14, 2015;135.53;136.54;135.28;136.41;98.51;2,945,150
May 13, 2015;134.14;135.23;134.08;134.87;97.40;3,095,128
May 12, 2015;132.70;134.11;132.12;133.84;96.65;2,230,301
May 11, 2015;134.00;134.62;133.61;133.70;96.54;2,043,605
May 8, 2015;133.99;134.95;133.83;134.28;96.97;2,422,498
May 7, 2015;131.46;133.11;131.46;132.62;95.77;2,527,028
May 6, 2015;132.04;133.01;130.89;131.81;95.18;2,634,908
May 5, 2015;132.83;133.32;131.61;132.03;95.34;2,329,449
May 4, 2015;132.44;133.65;132.01;132.96;96.01;2,679,399
May 1, 2015;131.10;132.18;131.10;131.84;95.20;2,583,480
Apr 30, 2015;131.12;132.04;130.44;130.76;94.43;4,198,199
Apr 29, 2015;131.62;132.05;130.59;131.25;94.78;3,682,006
Apr 28, 2015;131.85;132.41;130.59;132.38;95.60;4,051,928
Apr 27, 2015;133.34;133.84;131.95;132.09;95.39;4,124,765
Apr 24, 2015;133.62;133.62;131.98;132.93;96.00;3,640,026
Apr 23, 2015;133.39;134.99;132.62;133.49;96.40;6,822,582
Apr 22, 2015;136.96;137.87;135.93;137.68;99.42;2,665,645
Apr 21, 2015;138.50;138.55;136.81;137.12;99.02;2,356,718
Apr 20, 2015;136.29;138.29;136.06;137.55;99.33;2,863,463
Apr 17, 2015;137.57;137.58;134.72;135.21;97.64;3,663,946
Apr 16, 2015;138.57;139.34;138.04;138.70;100.16;1,988,709
Apr 15, 2015;139.40;139.92;138.68;139.16;100.49;2,386,977
Apr 14, 2015;138.23;139.20;137.27;138.79;100.22;2,289,503
Apr 13, 2015;139.43;139.93;138.46;138.66;100.13;2,225,038
Apr 10, 2015;140.05;140.22;138.98;139.69;100.87;1,796,272
Apr 9, 2015;139.01;139.78;138.03;139.46;100.70;2,009,400
Apr 8, 2015;138.97;139.82;138.14;139.02;100.39;2,098,262
Apr 7, 2015;138.29;140.11;138.19;138.97;100.35;2,965,482
Apr 6, 2015;135.17;138.79;134.95;138.36;99.91;3,062,119
Apr 2, 2015;136.61;137.10;135.55;136.12;98.30;2,215,710
Apr 1, 2015;137.37;137.58;135.37;135.89;98.13;2,569,128
Mar 31, 2015;138.30;138.80;137.64;137.92;99.59;2,489,235
Mar 30, 2015;137.29;139.44;137.29;138.84;100.26;2,014,064
Mar 27, 2015;135.75;137.04;135.47;136.71;98.72;2,060,230
Mar 26, 2015;135.45;136.60;134.79;135.94;98.17;2,452,637
Mar 25, 2015;139.00;139.23;136.00;136.04;98.24;3,038,916
Mar 24, 2015;138.44;140.18;138.40;139.06;100.42;2,500,836
Mar 23, 2015;139.49;139.56;138.65;138.90;100.31;2,580,131
Mar 20, 2015;138.87;139.74;138.29;139.21;100.52;5,228,673
Mar 19, 2015;138.93;138.97;137.83;138.51;100.02;2,336,386
Mar 18, 2015;136.42;139.59;135.49;139.19;100.51;3,662,630
Mar 17, 2015;138.39;138.40;136.61;137.32;99.16;3,059,248
Mar 16, 2015;136.77;139.02;136.77;138.97;100.35;2,524,995
Mar 13, 2015;137.14;137.45;135.27;136.07;98.26;2,732,501
Mar 12, 2015;135.94;137.56;135.93;137.52;99.30;2,051,140
Mar 11, 2015;136.04;136.47;135.17;135.23;97.65;2,265,583
Mar 10, 2015;137.80;137.84;135.66;135.67;97.97;3,067,262
Mar 9, 2015;137.73;139.45;137.55;139.11;100.45;1,923,288
Mar 6, 2015;139.21;139.44;137.13;137.42;99.24;2,528,822
Mar 5, 2015;139.81;140.22;139.37;140.11;101.18;1,850,451
Mar 4, 2015;140.69;140.69;139.18;139.77;100.93;1,884,537
Mar 3, 2015;141.78;141.81;139.93;140.69;101.60;2,669,950
Mar 2, 2015;140.60;142.56;140.57;142.56;102.94;2,658,828
Feb 27, 2015;141.86;141.93;140.94;141.01;101.83;2,327,416
Feb 26, 2015;141.18;142.12;141.00;141.81;102.41;2,140,122
Feb 25, 2015;141.28;141.86;140.99;141.21;101.97;2,414,844
Feb 24, 2015;140.69;141.51;140.53;141.40;102.11;2,117,279
Feb 23, 2015;140.59;141.20;140.22;141.15;101.92;2,195,856
Feb 20, 2015;139.41;140.69;138.07;140.57;101.51;2,890,254
Feb 19, 2015;139.97;140.09;139.28;139.71;100.89;1,971,965
Feb 18, 2015;139.57;140.06;138.80;139.97;101.07;1,856,192
Feb 17, 2015;138.75;139.57;138.04;139.57;100.78;2,512,676
Feb 13, 2015;138.71;139.31;138.24;138.75;100.19;2,143,232
Feb 12, 2015;137.90;138.75;137.83;138.72;100.17;1,932,377
Feb 11, 2015;137.56;137.93;136.68;137.53;99.31;2,027,340
Feb 10, 2015;138.29;138.91;137.63;138.65;99.50;2,254,580
Feb 9, 2015;137.44;138.41;136.99;137.83;98.91;2,479,308
Feb 6, 2015;138.99;140.20;138.43;138.85;99.65;2,184,972
Feb 5, 2015;138.22;139.29;137.75;139.26;99.94;2,452,398
Feb 4, 2015;138.61;138.65;137.32;137.80;98.89;2,826,866
Feb 3, 2015;138.10;138.95;137.72;138.75;99.57;3,115,341
Feb 2, 2015;135.55;137.64;134.52;137.47;98.66;2,846,121
Jan 30, 2015;137.75;138.14;135.70;135.70;97.39;4,260,032
Jan 29, 2015;137.18;138.93;136.19;138.90;99.69;3,198,822
Jan 28, 2015;137.63;139.27;136.92;137.07;98.37;4,275,222
Jan 27, 2015;135.71;138.08;134.57;136.81;98.19;5,012,077
Jan 26, 2015;136.81;137.36;135.28;137.32;98.55;4,253,335
Jan 23, 2015;138.59;138.78;137.05;137.14;98.42;2,685,738
Jan 22, 2015;136.51;138.79;135.56;138.70;99.54;2,662,057
Jan 21, 2015;135.17;136.60;134.63;135.90;97.53;1,910,849
Jan 20, 2015;136.05;136.62;133.83;135.40;97.17;2,501,793
Jan 16, 2015;133.66;135.60;133.02;135.45;97.21;2,810,241
Jan 15, 2015;134.52;134.98;133.25;133.49;95.80;2,244,653
Jan 14, 2015;132.98;134.22;132.53;133.65;95.91;2,372,266
Jan 13, 2015;135.64;137.44;133.32;134.30;96.38;3,232,788
Jan 12, 2015;135.78;135.78;133.80;134.40;96.45;2,570,443
Jan 9, 2015;137.00;137.12;134.84;135.13;96.98;2,844,806
Jan 8, 2015;134.32;136.86;134.21;136.81;98.19;3,758,908
Jan 7, 2015;133.70;134.01;132.89;133.61;95.89;3,685,235
Jan 6, 2015;134.46;134.92;131.89;132.65;95.20;4,224,272
Jan 5, 2015;136.29;136.82;133.85;134.08;96.22;4,416,708
Jan 2, 2015;137.72;138.03;136.06;137.17;98.44;2,531,214
Dec 31, 2014;138.80;139.77;137.29;137.39;98.60;1,941,945
Dec 30, 2014;139.26;139.41;138.19;138.66;99.51;1,412,117
Dec 29, 2014;139.05;139.73;138.64;139.39;100.03;1,453,977
Dec 26, 2014;139.92;140.31;138.92;139.01;99.76;1,922,450
Dec 24, 2014;138.94;140.14;138.94;139.60;100.18;1,173,994
Dec 23, 2014;140.48;140.60;139.52;139.52;100.13;2,619,479
Dec 22, 2014;138.98;139.89;138.91;139.86;100.37;2,489,594
Dec 19, 2014;137.78;138.87;137.42;138.36;99.30;5,849,995
Dec 18, 2014;135.79;138.21;135.45;138.21;99.19;4,018,321
Dec 17, 2014;133.19;134.52;131.92;134.28;96.37;4,715,350
Dec 16, 2014;131.49;134.98;131.34;132.98;95.44;4,043,437
Dec 15, 2014;132.21;132.47;130.09;131.15;94.12;3,120,723
Dec 12, 2014;132.58;132.93;131.37;131.37;94.28;3,373,438
Dec 11, 2014;133.09;133.96;132.46;133.07;95.50;2,915,011
Dec 10, 2014;134.37;134.46;131.86;132.31;94.95;3,879,465
Dec 9, 2014;133.69;134.70;133.04;134.47;96.51;2,443,548
Dec 8, 2014;135.54;136.12;133.86;134.56;96.57;2,270,367
Dec 5, 2014;135.79;136.20;135.35;135.68;97.37;2,060,230
Dec 4, 2014;135.45;136.22;134.53;135.67;97.36;2,588,383
Dec 3, 2014;134.70;135.82;133.92;135.67;97.36;3,634,405
Dec 2, 2014;132.76;134.43;132.56;134.28;96.37;2,995,262
Dec 1, 2014;132.40;133.37;131.99;132.24;94.90;2,992,512
Nov 28, 2014;133.43;134.46;132.78;133.85;96.06;1,872,338
Nov 26, 2014;132.08;132.48;131.69;132.37;94.99;2,180,547
Nov 25, 2014;132.94;133.51;132.16;132.16;94.84;4,360,975
Nov 24, 2014;133.91;134.25;133.29;133.68;95.94;2,820,407
Nov 21, 2014;134.04;134.50;133.44;133.91;96.10;2,956,512
Nov 20, 2014;132.27;133.40;131.97;133.24;95.62;2,091,804
Nov 19, 2014;133.22;133.29;132.08;132.80;95.31;2,768,381
Nov 18, 2014;132.84;134.16;132.82;133.90;95.58;2,764,434
Nov 17, 2014;132.18;133.08;132.18;132.68;94.71;2,002,463
Nov 14, 2014;132.55;132.84;131.86;132.82;94.81;2,136,415
Nov 13, 2014;132.11;133.00;131.67;132.40;94.51;2,840,620
Nov 12, 2014;130.98;132.00;130.85;131.84;94.11;1,794,837
Nov 11, 2014;132.07;132.11;130.98;131.36;93.77;2,160,694
Nov 10, 2014;130.64;131.86;130.48;131.82;94.10;1,750,346
Nov 7, 2014;130.56;130.95;130.00;130.89;93.44;2,251,829
Nov 6, 2014;130.18;131.00;129.77;130.48;93.14;2,472,371
Nov 5, 2014;130.17;130.64;128.88;130.18;92.92;3,313,398
Nov 4, 2014;128.70;129.79;128.13;129.64;92.54;3,741,806
Nov 3, 2014;128.04;129.09;127.91;128.18;91.50;2,831,530
Oct 31, 2014;128.62;129.13;128.00;128.57;91.78;3,607,495
Oct 30, 2014;125.83;127.42;125.42;127.17;90.78;2,196,454
Oct 29, 2014;126.58;126.86;125.59;126.26;90.13;2,464,478
Oct 28, 2014;125.28;126.36;125.05;126.30;90.16;2,821,125
Oct 27, 2014;123.82;125.18;123.19;125.05;89.26;3,396,640
Oct 24, 2014;121.24;124.41;121.08;124.24;88.69;5,359,156
Oct 23, 2014;118.66;123.68;118.66;121.28;86.57;8,879,582
Oct 22, 2014;117.81;117.97;115.97;116.18;82.93;5,135,983
Oct 21, 2014;115.72;117.98;115.67;117.83;84.11;3,681,766
Oct 20, 2014;114.67;115.18;114.35;115.05;82.13;3,327,870
Oct 17, 2014;113.50;115.26;113.50;114.88;82.01;4,480,694
Oct 16, 2014;111.56;113.69;110.99;112.92;80.60;4,182,651
Oct 15, 2014;110.84;112.58;109.20;112.22;80.11;5,734,461
Oct 14, 2014;111.75;113.66;111.38;112.19;80.08;4,358,583
Oct 13, 2014;112.26;113.17;109.54;111.12;79.32;5,481,746
Oct 10, 2014;116.50;116.72;111.89;111.90;79.88;8,810,334
Oct 9, 2014;118.02;118.31;115.66;115.92;82.75;4,506,528
Oct 8, 2014;115.59;118.29;115.15;118.24;84.40;4,946,058
Oct 7, 2014;116.07;117.21;115.10;115.12;82.17;3,761,300
Oct 6, 2014;117.52;118.13;116.71;117.34;83.76;2,947,781
Oct 3, 2014;116.50;117.43;115.86;117.20;83.66;4,202,864
Oct 2, 2014;115.86;116.49;115.34;115.94;82.76;3,852,675
Oct 1, 2014;118.03;118.45;115.99;116.37;83.07;3,499,376
Sep 30, 2014;119.15;119.48;118.13;118.46;84.56;3,199,420
Sep 29, 2014;117.84;119.01;117.61;118.89;84.87;3,406,567
Sep 26, 2014;119.16;119.47;117.88;119.08;85.00;4,255,009
Sep 25, 2014;120.74;120.79;118.79;119.13;85.04;3,305,983
Sep 24, 2014;120.54;121.34;120.17;121.14;86.47;3,119,407
Sep 23, 2014;121.43;121.74;120.69;120.71;86.17;2,451,441
Sep 22, 2014;122.84;122.91;121.66;121.83;86.97;2,668,276
Sep 19, 2014;123.26;123.64;122.51;122.65;87.55;9,695,015
Sep 18, 2014;121.82;122.96;121.81;122.78;87.64;2,828,301
Sep 17, 2014;121.17;121.90;120.63;121.55;86.76;3,297,372
Sep 16, 2014;120.23;121.23;120.06;121.11;86.45;2,326,340
Sep 15, 2014;120.54;120.98;120.12;120.80;86.23;2,234,128
Sep 12, 2014;120.78;120.78;119.98;120.35;85.91;2,553,938
Sep 11, 2014;120.39;120.72;120.07;120.69;86.15;1,752,618
Sep 10, 2014;120.93;121.23;120.40;120.94;86.33;1,864,325
Sep 9, 2014;120.99;121.45;120.61;120.79;86.22;2,087,498
Sep 8, 2014;120.74;121.61;120.49;121.15;86.48;2,925,536
Sep 5, 2014;120.10;120.67;119.69;120.57;86.06;2,378,964
Sep 4, 2014;120.58;120.94;119.86;120.08;85.71;1,853,561
Sep 3, 2014;120.79;121.00;120.03;120.25;85.84;1,834,186
Sep 2, 2014;119.82;120.91;119.82;120.59;86.08;1,888,245
Aug 29, 2014;120.45;120.73;119.72;120.40;85.95;1,839,209
Aug 28, 2014;119.83;120.50;119.58;120.38;85.93;1,571,664
Aug 27, 2014;120.76;121.12;120.09;120.35;85.91;1,677,031
Aug 26, 2014;121.24;121.56;120.88;120.90;86.30;2,162,488
Aug 25, 2014;120.95;121.23;120.75;120.99;86.36;1,211,428
Aug 22, 2014;120.82;121.10;120.42;120.51;86.02;1,850,810
Aug 21, 2014;121.05;121.23;120.69;120.82;86.24;1,765,057
Aug 20, 2014;120.28;121.09;119.98;120.90;86.30;2,749,365
Aug 19, 2014;120.79;121.25;120.24;120.61;85.58;1,904,630
Aug 18, 2014;119.36;120.56;119.22;120.50;85.51;2,216,068
Aug 15, 2014;119.41;119.55;117.91;118.66;84.20;2,345,236
Aug 14, 2014;118.73;119.06;118.60;119.01;84.45;1,897,932
Aug 13, 2014;118.19;118.59;117.83;118.56;84.13;3,712,743
Aug 12, 2014;117.58;118.07;117.42;117.79;83.59;2,602,616
Aug 11, 2014;117.83;118.31;117.51;117.54;83.41;2,295,244
Aug 8, 2014;116.47;117.80;116.13;117.77;83.57;3,232,310
Aug 7, 2014;117.10;117.37;116.19;116.33;82.55;2,263,430
Aug 6, 2014;116.34;117.01;115.74;116.68;82.80;3,204,084
